customer_id,age,gender,location,tenure_months,contract_type,monthly_charges,total_charges,login_frequency,feature_usage_score,avg_session_duration,support_tickets,complaints,days_since_last_login,payment_delay_days,payment_method,num_referrals,promotional_offers_used,download_volume_gb,churn
CUST_004562,24.0,F,Urban,26,Month-to-Month,36.86945507481247,855.9845113333722,13,43.03960297294262,6.923487406938154,0,0,1,0,Bank Transfer,0,1,24.585468678368017,0
CUST_004563,37.0,F,Urban,17,Month-to-Month,47.033562126942805,,21,16.154536557533852,22.28020287168933,3,1,8,0,Digital Wallet,0,1,7.861643385082246,1
CUST_004564,44.0,F,Urban,8,Month-to-Month,27.5927104519119,272.6230741674971,12,12.203602880211992,15.931369393027197,3,0,2,0,Bank Transfer,0,2,387.4852996981716,1
CUST_004565,28.0,F,Urban,72,Month-to-Month,255.90551301242016,5211.879522486469,12,15.170267814068113,32.31557240275255,2,0,5,7,Bank Transfer,1,0,143.55951663744105,1
CUST_004566,45.0,F,Urban,38,1-Year,73.92095504627768,2804.077977169739,19,2.021853327765211,13.492191633274249,2,1,2,0,Bank Transfer,1,3,1.4127262870559911,1
CUST_004567,20.0,F,Urban,11,Month-to-Month,97.51478316005327,,11,15.46279352288038,35.818922664670666,3,0,14,1,Credit Card,1,2,9.73834967443023,1
CUST_004568,52.0,Unknown,Rural,4,2-Year,58.638981970293344,312.615096921052,11,64.4662762304677,61.23762979143354,5,0,1,1,Credit Card,3,5,2.1298385201677554,0
CUST_004569,35.0,M,Urban,36,Month-to-Month,96.99763718321641,3531.714149806968,16,44.261996678193896,15.26585242134593,2,1,9,1,Digital Wallet,3,1,1.9245255519789453,1
CUST_004570,27.0,F,Urban,72,Month-to-Month,84.58739984975618,6098.925131566356,13,19.36945362087342,48.829545939893926,3,0,2,1,Bank Transfer,1,3,12.775953853734727,1
CUST_004571,31.0,F,Urban,7,2-Year,138.7769361565284,970.9450793408811,16,22.912982138695003,72.62490930214165,1,1,9,3,Credit Card,0,3,1.126113808108193,1
CUST_004572,44.0,M,Urban,59,Month-to-Month,115.01347924599605,6836.601515032309,18,46.99708510430974,46.50820717015337,3,0,0,1,Bank Transfer,2,4,6.380389108302445,1
CUST_004573,27.0,F,Rural,3,Month-to-Month,109.76470183220673,365.3842866049959,11,67.09864639685192,29.73089692628911,4,0,1,1,Digital Wallet,0,3,19.97327811657573,1
CUST_004574,26.0,M,Urban,72,Month-to-Month,90.07047850016691,6504.102779861464,21,38.11719084242585,12.529531058737154,1,0,2,1,Bank Transfer,1,1,17.72154134221607,0
CUST_004575,32.0,M,Rural,32,1-Year,38.173238340016546,1298.6948712667504,13,14.545646219175435,14.016029680056599,0,1,0,0,Credit Card,0,1,8.873485358143823,0
CUST_004576,20.0,F,Urban,10,Month-to-Month,73.78382052295376,742.2159400393745,23,31.14564757260134,30.424741747278432,1,0,1,0,Bank Transfer,1,1,30.08413383919346,1
CUST_004577,56.0,F,Suburban,8,2-Year,132.4266567131411,1123.9304654629038,15,32.95775110209374,13.903918317859032,1,2,5,0,Bank Transfer,0,1,32.214450169550204,1
CUST_004578,28.0,M,Rural,24,2-Year,80.2086422413761,1954.9917819743746,17,10.013454403131961,98.31373786694128,0,0,9,0,Digital Wallet,0,2,19.242682378144238,1
CUST_004579,44.0,F,Urban,21,2-Year,40.346643093131846,815.2197041968556,15,19.690269634813824,11.284408801060842,3,0,6,0,Digital Wallet,1,1,10.757400828273253,1
CUST_004580,37.0,F,Urban,60,Month-to-Month,75.07908403703956,4462.394992041091,16,46.23926515186212,29.377301099234003,2,1,3,0,Digital Wallet,1,2,119.61519187478292,1
CUST_004581,23.0,Other,Suburban,34,2-Year,35.31185497775577,1185.000285709715,15,13.092703878524345,20.313498780130097,2,1,0,0,Digital Wallet,2,2,4.379665130300767,0
CUST_004582,34.0,M,Urban,18,1-Year,110.3632945309766,712.4296796765317,17,39.432607439818405,5.0,2,1,2,11,Credit Card,1,3,41.769841694297455,1
CUST_004583,44.0,F,Suburban,63,Month-to-Month,77.38697786263567,4836.964599924616,10,5.011654040513642,10.727129448922001,4,1,2,1,Credit Card,1,0,13.340953270086011,0
CUST_004584,32.0,M,Urban,21,Month-to-Month,87.18637773642186,1835.1491156095349,11,29.640147547183897,19.248574230102104,1,1,2,1,Credit Card,1,2,8.929015386758246,1
CUST_004585,49.0,M,Urban,45,1-Year,41.062340896780015,,18,31.042296406609104,13.951045670222015,1,0,6,0,Bank Transfer,2,2,51.405967832138536,0
CUST_004586,47.0,F,Urban,44,1-Year,48.21330595333477,2045.969341572552,10,22.402814861592898,28.136496332836092,1,1,0,8,Credit Card,3,5,2.632021762698818,1
CUST_004587,46.0,F,Rural,60,Month-to-Month,22.208747264954546,1397.9428044597728,10,27.788337012834152,55.77395585584694,3,0,1,0,Credit Card,3,2,26.22813165380211,1
CUST_004588,29.0,M,Urban,1,1-Year,61.12117968391982,48.54155031800041,12,16.315824200760805,38.747322767737046,1,1,11,3,Digital Wallet,2,2,2.6412900673976147,1
CUST_004589,22.0,Other,Urban,21,2-Year,20.0,393.25268582364424,17,,22.970503291520224,2,1,2,4,Credit Card,1,0,25.69561650494723,1
CUST_004590,27.0,F,Suburban,15,Month-to-Month,56.025649950251555,900.8654590270802,17,22.36688918634138,63.00811694969341,2,1,7,1,Credit Card,2,2,97.03632057263557,1
CUST_004591,37.0,F,Urban,16,Month-to-Month,67.38731061888829,1072.9719784230938,15,6.95454388226435,28.67540431201025,3,1,2,1,Credit Card,0,3,15.71631806425698,1
CUST_004592,41.0,F,Urban,14,2-Year,20.0,,18,56.10385771036983,27.020316042513365,2,0,3,1,Bank Transfer,1,5,29.99544122331754,1
CUST_004593,18.0,M,Urban,43,Month-to-Month,34.78226248884239,1417.9309312832445,14,8.375656222501378,80.48427940040571,4,0,14,3,Digital Wallet,2,3,9.681240274249332,1
CUST_004594,34.0,F,Suburban,9,2-Year,63.197249670209345,633.5449175084572,14,10.523671472180746,38.81222892726031,5,3,1,6,Credit Card,0,2,34.95214877607764,1
CUST_004595,36.0,M,Suburban,14,1-Year,59.102690388487495,877.5036417334627,6,62.00501067936239,8.810040541340216,3,1,8,7,Credit Card,0,0,1.2482628064106018,1
CUST_004596,31.0,F,Urban,5,Month-to-Month,60.4891121747438,364.50078705834864,19,24.670715066866695,11.408898066693755,3,1,0,0,Credit Card,1,0,20.67832972227113,1
CUST_004597,50.0,M,Urban,6,Month-to-Month,73.64038688510178,412.63921363427676,11,,72.13058540170836,1,1,3,6,Digital Wallet,1,2,11.531946906626853,1
CUST_004598,40.0,M,Suburban,25,Month-to-Month,20.0,518.3615004394587,16,6.416639800114152,34.25738046869033,3,0,4,3,Credit Card,0,1,24.500523506866198,1
CUST_004599,50.0,F,Suburban,2,Month-to-Month,86.25980201826198,154.99380301393637,12,44.21974424759455,56.323431825511776,2,1,4,0,Credit Card,1,1,2.154804594680177,1
CUST_004600,32.0,M,Urban,4,1-Year,55.438177299138474,290.2949437420345,16,17.662288274125046,26.581298035726558,2,1,2,0,Bank Transfer,2,0,6.020185390985137,1
CUST_004601,46.0,M,Urban,18,Month-to-Month,47.11408093736924,800.2481776113415,20,31.181042238951594,16.794864318836968,3,0,7,3,Bank Transfer,1,2,132.603677618494,1
CUST_004602,54.0,F,Urban,1,1-Year,20.0,6.950599596514808,21,,30.664226765279988,1,0,6,0,Bank Transfer,1,1,18.064191232337247,1
CUST_004603,50.0,F,Suburban,3,1-Year,56.97268495497265,206.82876072382714,14,15.03490096772508,5.0,3,0,3,0,Bank Transfer,1,3,41.81259197253933,1
CUST_004604,21.0,F,Rural,47,1-Year,80.36090769734915,3772.08219589585,19,33.004202055366434,20.07545203897069,1,0,9,0,Bank Transfer,0,4,11.637128140326926,1
CUST_004605,31.0,M,Urban,44,2-Year,69.24716406297705,3118.358005802038,17,54.413883357659564,63.9713789660562,5,0,1,0,Credit Card,1,2,6.224959980521496,1
CUST_004606,30.0,M,Urban,10,1-Year,70.12438562802474,675.5348988098326,16,38.85610225925331,18.68122010353895,4,0,3,1,Credit Card,2,1,4.3459408087191855,1
CUST_004607,40.0,M,Urban,10,2-Year,54.82869007759314,551.6539253669894,22,26.000839381097784,5.0,5,0,1,0,Credit Card,2,3,54.650993533613345,1
CUST_004608,43.0,F,Urban,66,Month-to-Month,63.183544343822064,4121.941757783121,20,7.821173322633171,35.543978256961246,2,1,8,0,Bank Transfer,0,3,50.543665322617265,0
CUST_004609,24.0,F,Urban,0,1-Year,31.77616015650596,20.24757869879984,14,64.22674916362818,20.226773441568188,5,1,1,1,Bank Transfer,4,1,6.169720588520902,1
CUST_004610,35.0,M,Rural,20,1-Year,64.85701883921034,1297.5175121999187,8,32.79938966637639,11.42013269163696,1,0,1,4,Digital Wallet,0,1,13.283414165722517,1
CUST_004611,18.0,M,Urban,21,2-Year,50.26695443969198,1062.85861599,13,53.31675186986441,43.19912188018256,1,0,3,2,Credit Card,1,3,16.774486933108346,1
CUST_004612,52.0,M,Suburban,37,1-Year,31.25602395877855,1149.9690889061471,9,31.042726854741247,20.165968065426988,4,1,1,0,Credit Card,1,1,27.819932451361346,0
CUST_004613,28.0,M,Urban,72,Month-to-Month,87.64157717856378,6225.306558843101,8,31.348344407406696,113.33944572238504,0,0,3,1,Digital Wallet,0,3,1.0317636011225375,1
CUST_004614,35.0,M,Suburban,10,Month-to-Month,20.0,105.18403242596457,14,43.52525640920738,23.82660074167632,3,0,7,0,Credit Card,1,0,462.47318715370636,1
CUST_004615,31.0,F,Suburban,13,Month-to-Month,80.72856796537312,999.7837743017499,23,16.368257890681047,22.753573391994244,1,0,3,0,Bank Transfer,0,0,4.084236551969881,1
CUST_004616,,M,Urban,26,Month-to-Month,82.61444427609229,2114.847842237276,19,29.81011135266761,21.42487142563428,3,1,0,0,Digital Wallet,1,2,4.489982297834557,0
CUST_004617,18.0,F,Rural,72,Month-to-Month,49.18283509748569,3526.3249724519424,11,42.79886079935505,34.493566341005106,1,0,0,3,Digital Wallet,2,3,2.5213302048549058,0
CUST_004618,34.0,F,Urban,53,2-Year,95.91226892613585,5080.575906723215,17,45.42316311500361,43.1539115246821,3,2,7,0,Digital Wallet,1,2,32.04905523676682,1
CUST_004619,33.0,M,Suburban,26,Month-to-Month,48.54979663744965,1260.8303791007424,20,8.96018835381069,32.011315079722785,1,0,10,1,Credit Card,1,3,123.81963473772248,1
CUST_004620,29.0,F,Rural,46,Month-to-Month,46.665319354619,2145.4529614876137,14,45.66123599044358,23.894144724106916,3,1,8,0,Bank Transfer,2,1,65.02138591357334,1
CUST_004621,55.0,F,Urban,2,2-Year,28.98934281423542,2.5675931310318916,17,13.44580222541001,44.903873185526386,3,0,13,2,Credit Card,1,4,124.63553686033582,1
CUST_004622,24.0,M,Suburban,11,Month-to-Month,64.74669654372616,832.5793580961653,13,17.399877952002406,34.026242014260305,2,1,3,4,Credit Card,1,2,41.13509146174508,1
CUST_004623,44.0,F,Suburban,0,2-Year,36.240267697445404,26.57487948180588,8,43.24512719718009,21.736919063979464,2,1,0,4,Credit Card,2,5,17.48706553547223,1
CUST_004624,39.0,M,Rural,4,Month-to-Month,41.250612713544825,123.55695402303273,10,26.016799561923136,31.12889160007568,3,0,10,0,Digital Wallet,0,3,17.10954966321986,1
CUST_004625,50.0,F,Suburban,23,Month-to-Month,63.03877375729593,1440.7182341029472,10,36.71666348739221,42.199015617657935,1,0,0,0,Credit Card,1,2,23.94676531438426,1
CUST_004626,,male,Urban,52,Month-to-Month,64.2947785411259,3258.4228108853013,16,23.64671346611395,18.625526920392627,2,1,2,7,Digital Wallet,0,1,3.5632089675605263,1
CUST_004627,26.0,F,Suburban,24,2-Year,102.67800895350697,2442.394819557971,18,36.27254727940435,17.976310101729467,2,0,9,2,Bank Transfer,0,3,4.111330797728381,1
CUST_004628,48.0,F,Suburban,26,2-Year,92.9309855603108,2357.0865942783644,13,8.062233685392512,17.63911019221719,2,0,1,0,Credit Card,1,2,21.64757225085844,1
CUST_004629,40.0,F,Suburban,2,2-Year,81.52976724103803,252.1687312390176,11,3.68294020210663,5.0,2,0,5,1,Credit Card,1,4,29.301875502543915,1
CUST_004630,18.0,F,Rural,26,Month-to-Month,60.60351148877221,1537.0404489896516,10,36.40662612740852,23.444791283539782,0,0,19,1,Credit Card,1,2,356.7689303494984,1
CUST_004631,28.0,F,Urban,14,2-Year,52.87952137461268,787.7006988533631,9,,15.862593785269615,4,2,1,0,Digital Wallet,3,3,15.986899115697588,1
CUST_004632,39.0,M,Urban,25,2-Year,64.20222429982168,1686.5562532288068,13,15.173299900650527,31.454057065044843,2,2,1,0,Credit Card,3,2,6.095444127250931,1
CUST_004633,45.0,F,Suburban,9,Month-to-Month,48.31152930006439,382.6936080977747,12,10.003007018677014,54.50647089815699,1,0,3,7,Digital Wallet,0,1,14.833132976202267,0
CUST_004634,26.0,M,Rural,20,1-Year,43.97209385972896,873.2384448245983,9,27.131554058448337,76.45778510772179,2,0,6,3,Credit Card,2,3,135.73002505516575,1
CUST_004635,18.0,M,Urban,13,2-Year,62.63620557705449,925.8949531613988,12,16.39448187491064,29.24693370776154,2,0,2,0,Credit Card,1,3,250.9718689656163,0
CUST_004636,41.0,F,Rural,19,Month-to-Month,38.648492176357536,730.2444852529462,17,52.536619605224985,22.345624881706957,1,0,4,1,Bank Transfer,2,2,,1
CUST_004637,20.0,M,Rural,3,Month-to-Month,91.52508139703123,91.91607242729236,18,6.614006615695364,32.929941279928144,1,3,0,1,Credit Card,3,0,4.24355649775463,1
CUST_004638,18.0,M,Rural,12,2-Year,93.6462226689417,1087.0679882638499,11,50.99602665724342,15.15487539691456,5,4,5,1,Bank Transfer,0,1,9.539783727915617,1
CUST_004639,,F,Rural,11,Month-to-Month,23.609627241277344,229.31450107548807,19,4.2127984129219245,20.82657112484274,5,0,0,3,Credit Card,1,2,147.52371046198152,1
CUST_004640,44.0,M,Rural,31,2-Year,33.80667185386055,1094.9067862565144,16,56.085364842479926,38.21262071259108,3,1,2,0,Digital Wallet,1,1,322.9161784741027,0
CUST_004641,36.0,M,Suburban,29,1-Year,103.19821479559997,2881.3355410695153,18,13.845790963517155,16.11271303713098,3,0,6,2,Digital Wallet,0,2,14.761279160782534,1
CUST_004642,32.0,F,Suburban,57,Month-to-Month,53.235823710897904,3029.875031196059,17,27.830201903037775,45.712594481219,1,0,0,2,Credit Card,2,1,48.92483670940845,1
CUST_004643,51.0,F,Urban,23,Month-to-Month,106.2807803821933,2455.6584802028215,14,,33.57607674441282,3,0,4,1,Bank Transfer,1,2,35.983765297009086,1
CUST_004644,42.0,F,Urban,9,1-Year,29.979046375248686,222.26634182923402,15,50.97753181697398,22.109233172604846,4,0,7,0,Bank Transfer,2,0,36.941303021238305,0
CUST_004645,54.0,F,Urban,36,Month-to-Month,67.21346512258499,2407.6186765679136,15,33.21853333253226,17.96751091024289,3,2,24,1,Credit Card,1,0,4.869200164347792,1
CUST_004646,18.0,F,Urban,16,Month-to-Month,88.1548164919609,1430.7510027077064,14,16.219828063761984,20.45556690197373,2,0,18,1,Bank Transfer,0,2,26.243193635049607,1
CUST_004647,34.0,F,Urban,5,Month-to-Month,37.820853954953584,260.2298297134515,10,11.255603174948,5.0,1,0,1,0,Bank Transfer,0,3,46.90416749148251,0
CUST_004648,18.0,F,Rural,33,1-Year,115.2299844713738,3836.097391573902,13,10.272570280649214,23.203353317994974,2,0,8,0,Credit Card,0,3,43.425827198119656,1
CUST_004649,32.0,F,Suburban,3,2-Year,53.28950651086239,112.45199108586671,17,20.165529650941206,7.587068553369686,4,0,0,2,Credit Card,1,4,10.052593634147684,1
CUST_004650,32.0,F,Urban,4,1-Year,80.27269852882216,284.333461239411,18,8.42824670319037,34.522395125446316,1,1,23,0,Bank Transfer,2,1,212.6263928629799,1
CUST_004651,42.0,M,Suburban,34,1-Year,44.6583616224649,1478.0049835451418,9,23.12085520845292,47.72138591182432,2,0,6,2,Digital Wallet,1,1,240.0146008756064,0
CUST_004652,35.0,M,Urban,35,Month-to-Month,109.74841549317762,3883.5275610754356,12,46.067926654160715,15.6448205034559,1,0,2,4,Digital Wallet,1,4,2.9835937196021693,1
CUST_004653,42.0,M,Urban,37,1-Year,74.10079130857959,2662.8608772368175,19,12.697404927250588,12.66239686872032,1,1,10,1,Credit Card,0,2,43.16292102967569,1
CUST_004654,43.0,F,Rural,8,1-Year,127.91839701881827,1031.232979738184,16,16.19585596486504,15.394869489054466,0,0,6,1,Digital Wallet,2,3,22.97257642812105,1
CUST_004655,60.0,M,Urban,48,1-Year,100.37216033854259,4809.161077651236,15,34.77173135154422,44.28997077304885,5,0,6,2,Bank Transfer,2,2,,1
CUST_004656,31.0,F,Suburban,30,2-Year,90.11098681077318,2806.373226465734,19,23.76592824130913,10.916692228625834,4,0,8,0,Credit Card,0,1,11.730119761373077,1
CUST_004657,23.0,F,Urban,43,1-Year,36.34648871812143,1570.3820136945208,15,,19.904721220214665,1,1,0,5,Digital Wallet,1,2,153.10101662273837,1
CUST_004658,37.0,F,Suburban,29,2-Year,67.51562341851069,2018.5053823338103,18,47.84540106104707,9.951430326209115,1,1,1,2,Credit Card,2,1,10.747336010404448,1
CUST_004659,25.0,M,Suburban,20,2-Year,55.49968048260286,1078.8553929117609,16,,13.962635896087473,2,1,1,6,Digital Wallet,0,2,43.174323995581794,0
CUST_004660,,F,Urban,2,Month-to-Month,65.78681775317625,182.92203545341624,14,25.275041428572354,55.875259830186856,2,0,1,2,Bank Transfer,1,1,33.50711233445612,1
CUST_004661,31.0,M,Rural,29,1-Year,69.43162334005478,2052.1362029107204,12,31.98838087797138,12.200415786925062,3,1,1,0,Credit Card,0,1,5.021163859530199,1
CUST_004662,28.0,F,Urban,28,2-Year,37.97907590304029,1083.9134189174506,12,56.320936598103735,9.541726177044362,2,1,3,0,Bank Transfer,1,1,91.71318686795914,1
CUST_004663,29.0,F,Suburban,8,2-Year,60.30312618979663,601.5912786810537,11,10.780055243060277,5.0,3,0,6,0,Credit Card,0,5,8.407177099437465,1
CUST_004664,43.0,M,Rural,31,Month-to-Month,62.10833507012962,1958.6993717087835,14,,13.695679067486216,2,1,6,0,Credit Card,0,3,2.9638249509799857,1
CUST_004665,33.0,F,Rural,19,1-Year,34.69314773338546,693.0793876589606,21,38.84149333306917,5.0,2,2,12,0,Digital Wallet,1,1,17.683310219227337,1
CUST_004666,27.0,M,Urban,19,Month-to-Month,89.0125154990658,1610.149573063329,12,15.901296173891316,25.58223009840353,1,0,6,0,Digital Wallet,1,2,22.37870344352406,1
CUST_004667,54.0,Other,Urban,10,Month-to-Month,71.67455639829039,732.9669108483042,12,59.27011465278722,84.76355125005482,2,0,5,3,Bank Transfer,0,0,42.17063743187191,1
CUST_004668,24.0,M,Suburban,2,2-Year,89.39759629754383,158.40601370788167,15,25.798188410038712,36.59969739808378,2,0,2,0,Bank Transfer,1,3,4.120671467467521,0
CUST_004669,35.0,M,Urban,5,2-Year,79.61655620855298,442.86586979782146,12,33.91846518310005,5.0,2,1,10,2,Credit Card,2,3,22.931759141420223,1
CUST_004670,42.0,M,Urban,35,1-Year,20.0,669.3555969474245,16,38.25143629412951,23.242694415645204,1,1,2,2,Bank Transfer,1,2,2.1985891712784498,0
CUST_004671,18.0,M,Suburban,7,Month-to-Month,40.00084532242254,304.1532962300234,15,31.732055978325562,31.160962766204467,3,0,1,2,Credit Card,0,1,75.45745981881997,1
CUST_004672,40.0,F,Suburban,0,2-Year,114.59633944905681,-43.60475234252658,11,58.319481267114305,12.574650708130164,3,1,4,9,Credit Card,1,1,4.813791022124799,1
CUST_004673,22.0,F,Urban,72,Month-to-Month,88.55267302259779,6336.789079679755,17,20.142425091561915,28.56290234438958,3,0,13,0,Credit Card,1,0,62.48466350650935,1
CUST_004674,44.0,F,Urban,5,Month-to-Month,20.0,125.44109889928207,14,17.36451394834727,24.19182130543333,3,0,4,1,Bank Transfer,0,2,9.45808581732673,1
CUST_004675,23.0,M,Rural,25,Month-to-Month,79.1003309758546,1894.679100352629,7,44.41204652156342,26.051014666863576,0,1,0,0,Bank Transfer,1,0,425.1084587519778,1
CUST_004676,43.0,M,Suburban,62,Month-to-Month,40.04255236157793,2449.6192846470885,13,30.277776488628223,25.210114774317056,2,1,3,3,Credit Card,1,2,6.891692392161845,1
CUST_004677,48.0,F,Suburban,21,1-Year,20.0,387.092474244086,11,25.16585067233858,58.15606934306883,1,0,1,0,Credit Card,1,3,4.6924146158380164,1
CUST_004678,45.0,M,Urban,38,Month-to-Month,114.7162700564595,4395.398895643657,20,22.59921333144827,34.18164438406872,3,0,2,0,Bank Transfer,0,2,0.3032036750009607,1
CUST_004679,38.0,F,Urban,72,Month-to-Month,67.25977453840733,4794.792817887053,9,7.706842854251058,30.291256045445046,1,0,2,4,Credit Card,2,1,1.3281203608849281,0
CUST_004680,32.0,F,Urban,47,2-Year,71.50935142941135,3381.5269479887565,13,20.832781057783478,24.941483320025462,0,2,18,1,Bank Transfer,0,0,7.57239833113486,1
CUST_004681,28.0,M,Suburban,19,2-Year,27.296866474839312,557.9230909137414,15,19.33519989800518,58.31189985384345,2,0,0,0,Bank Transfer,0,2,24.810293164668664,1
CUST_004682,52.0,F,Urban,10,Month-to-Month,83.64101920288883,,17,29.010476604293313,22.372602886013187,1,1,0,0,Credit Card,2,1,28.126538222607845,0
CUST_004683,26.0,F,Suburban,15,Month-to-Month,20.0,345.9636069862708,20,24.74191713317047,9.415842609598556,4,0,3,1,Credit Card,1,0,16.156673828141262,1
CUST_004684,22.0,F,Suburban,44,1-Year,107.50928245080789,4682.24655384045,11,28.253884813421475,38.66883672005187,2,1,5,0,Credit Card,0,2,16.169793709711524,1
CUST_004685,42.0,M,Suburban,46,Month-to-Month,20.0,926.2442855569014,25,36.43103248019221,108.23760422971812,0,0,1,1,Credit Card,1,5,100.67026330477076,1
CUST_004686,25.0,M,Urban,44,Month-to-Month,113.50354904962282,5041.534485991256,19,63.09241745261524,20.246575352082854,4,1,7,0,Digital Wallet,2,2,21.643158755809083,1
CUST_004687,23.0,M,Suburban,21,Month-to-Month,35.39708735499862,716.6773626943213,8,18.588526395958972,28.50523974479572,1,1,0,8,Credit Card,0,3,46.65701789288759,0
CUST_004688,18.0,M,Suburban,15,2-Year,81.3430312362028,409.1955518248735,17,40.677993726955194,32.1555964566345,2,0,3,1,Credit Card,2,2,17.925547603008756,1
CUST_004689,29.0,M,Urban,8,2-Year,63.33882989080646,,15,,13.468523968737129,1,0,2,4,Bank Transfer,0,3,36.47211577829155,0
CUST_004690,34.0,F,Urban,0,2-Year,44.4737188495201,138.79304771555218,21,19.584538693882966,68.49756800237915,2,0,4,0,Credit Card,1,1,99.4710647482997,1
CUST_004691,37.0,F,Suburban,34,1-Year,67.91886615218228,2368.031082186491,15,8.364062135238958,32.01790004251282,3,1,9,3,Credit Card,2,1,16.480526757728462,1
CUST_004692,46.0,F,Urban,7,1-Year,38.68530417819559,251.40022508395668,14,67.43068308374454,27.814728664646463,1,2,5,0,Bank Transfer,3,2,11.805441975002676,1
CUST_004693,41.0,M,Urban,9,Month-to-Month,55.59551750862701,513.9862861964248,11,7.845086260815471,5.0,1,3,6,0,Bank Transfer,0,2,2.504211661664873,1
CUST_004694,32.0,F,Urban,44,1-Year,42.24820478631996,1796.6576197272677,15,39.420229106642864,33.027327425308066,1,1,4,1,Credit Card,0,2,16.108839090767145,0
CUST_004695,32.0,M,Urban,1,1-Year,90.83677170398938,212.55576733570035,21,9.89378045729943,17.55563975042287,0,0,14,5,Credit Card,0,1,1.6961704777581248,1
CUST_004696,,F,Rural,63,1-Year,80.37868974171424,5078.3215404538,13,43.74003077495893,5.0,1,0,4,1,Credit Card,0,0,9.02750815936293,1
CUST_004697,50.0,Other,Suburban,0,Month-to-Month,72.43157664317108,-30.700122580041196,17,47.58527430418996,5.0,4,0,11,2,Credit Card,0,0,78.17920660067142,1
CUST_004698,36.0,F,Suburban,67,Month-to-Month,96.60642268703516,6478.257641606585,15,18.404424570920973,12.238504927277043,5,0,5,1,Credit Card,1,2,45.03573260356252,1
CUST_004699,29.0,Other,Rural,14,2-Year,72.89538572963968,1099.381238970123,15,42.95382761810021,14.04115378115274,1,0,1,4,Digital Wallet,2,0,12.729664502422194,1
CUST_004700,23.0,F,Suburban,2,Month-to-Month,70.36398265788655,248.99723844462545,14,24.678364056274976,27.97742105429844,2,0,5,0,Bank Transfer,0,2,15.06760439929821,1
CUST_004701,18.0,M,Suburban,26,Month-to-Month,61.40138824446075,1617.080345924929,10,9.125409476106311,14.777680224143245,4,0,9,4,Digital Wallet,0,2,,1
CUST_004702,42.0,M,Urban,54,Month-to-Month,43.512555554032744,2406.002344906902,17,19.664215682302096,14.160049339342763,0,0,5,0,Credit Card,1,3,55.934928730176054,1
CUST_004703,41.0,M,Suburban,13,Month-to-Month,43.578729336916055,570.259704948221,14,29.084789746378615,30.679688261751963,2,1,2,2,Bank Transfer,1,2,,1
CUST_004704,41.0,M,Urban,28,Month-to-Month,69.41362522536728,1956.6713050503533,11,25.33210540680565,82.21575524860613,2,1,17,1,Bank Transfer,3,4,3.038254896078181,1
CUST_004705,33.0,F,Urban,72,Month-to-Month,95.53720376903165,6994.500879703819,14,30.11301591145701,20.12734014215742,3,0,4,2,Digital Wallet,1,2,8.03227616763936,1
CUST_004706,51.0,M,Urban,6,1-Year,82.11091231909833,449.4158713539042,14,20.623073918170927,5.452482310707028,1,2,5,4,Credit Card,1,0,3.936115097311341,1
CUST_004707,29.0,F,Urban,41,Month-to-Month,81.93854485311655,3361.30574732483,11,10.371063234034258,10.596447097541049,0,3,11,0,Bank Transfer,0,4,3.427287475746574,1
CUST_004708,,M,Urban,8,1-Year,121.50595106533255,330.4895470628632,15,,5.937085661999705,2,0,14,0,Credit Card,1,2,7.158168036050113,1
CUST_004709,,M,Urban,13,Month-to-Month,80.68495587700002,1061.6194516119829,10,14.676681093612034,26.88084365821076,2,2,0,3,Digital Wallet,2,1,4.321835706667091,1
CUST_004710,27.0,Other,Suburban,7,Month-to-Month,53.02377622847749,366.4874078477765,5,31.850440917543168,27.41436466008523,3,1,2,0,Digital Wallet,1,1,9.46385086139888,0
CUST_004711,42.0,M,Urban,14,2-Year,70.2720987976251,,18,1.7767767407060542,30.866144574903014,2,0,2,0,Bank Transfer,1,7,44.78241965305687,0
CUST_004712,39.0,F,Suburban,0,1-Year,81.56044609486177,-38.071930378259275,13,49.725797964481885,9.99354357176959,1,0,0,0,Credit Card,0,1,251.01025697210184,1
CUST_004713,39.0,F,Suburban,8,1-Year,30.31378400438716,219.5274125277955,17,,16.19314858343417,3,0,0,2,Digital Wallet,1,1,,1
CUST_004714,35.0,M,Suburban,14,Month-to-Month,69.72211146469371,,10,59.082353433482204,33.76630552105658,1,1,4,0,Credit Card,0,1,,1
CUST_004715,34.0,F,Urban,24,Month-to-Month,72.08787001000285,1733.0145937978511,17,17.89840399058847,44.8771284969352,2,1,5,4,Credit Card,0,0,37.66139155415986,1
CUST_004716,63.0,M,Rural,24,2-Year,94.95904290580008,2302.65135995632,15,36.95448998987129,55.33822630805011,0,0,2,3,Credit Card,1,2,3.2980271995837773,0
CUST_004717,49.0,F,Urban,21,Month-to-Month,49.49373620088777,963.4283664148703,17,3.3508311339859818,14.485159393805375,2,1,22,1,Digital Wallet,0,3,20.791883031374834,1
CUST_004718,43.0,F,Suburban,8,2-Year,63.16357016489436,533.3649789069536,10,18.453098224710306,8.338731498363257,2,0,1,0,Credit Card,0,1,96.46808465094213,1
CUST_004719,36.0,M,Suburban,70,1-Year,70.09892846108353,4948.099801840101,13,44.52482805087182,45.4737935268568,2,1,7,0,Credit Card,1,3,0.7370637627853387,0
